year_month,ticker,ticker_name,ticker_role,score_column,signal_score,signal_name,signal_family,signal_speed_type,signal_velocity,centroid_score,centroid_velocity,relative_velocity,relative_speed_abs,direction_label,speed_rank,hsi_state,state_kr,interpretation
2022-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,1.542766963079303,rs,relative_strength,fast,-6.53344859401913,2.1318280044652593,2.2249992352448,-8.758447829263929,8.758447829263929,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-8.755340716825383,rs,relative_strength,fast,-10.298107679904687,-3.117268525414377,-5.249096529879637,-5.04901115002505,5.04901115002505,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2022-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,7.617178535346182,rs,relative_strength,fast,16.372519252171564,-2.7028946057682206,0.41437391964615644,15.958145332525408,15.958145332525408,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2022-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,5.027138842401624,rs,relative_strength,fast,-2.5900396929445577,-4.942626639945947,-2.239732034177726,-0.3503076587668317,0.3503076587668317,weak_or_noise,5.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2022-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-4.646635538217646,rs,relative_strength,fast,-9.673774380619271,-6.188850271933871,-1.2462236319879247,-8.427550748631347,8.427550748631347,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,5.929986374736523,rs,relative_strength,fast,10.57662191295417,-4.41907803723919,1.7697722346946811,8.80684967825949,8.80684967825949,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-1.109104326185221,rs,relative_strength,fast,-7.039090700921744,-3.129009511829138,1.2900685254100521,-8.329159226331797,8.329159226331797,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,1.875324270579855,rs,relative_strength,fast,2.984428596765076,-4.831300225963431,-1.7022907141342927,4.6867193108993686,4.6867193108993686,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,1.835224948048459,rs,relative_strength,fast,-0.04009932253139592,-3.433603847946139,1.397696378017292,-1.4377957005486879,1.4377957005486879,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,3.227655987525289,rs,relative_strength,fast,1.39243103947683,-1.6545479292612946,1.7790559186848443,-0.38662487920801425,0.38662487920801425,weak_or_noise,4.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2023-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-0.3944392090215358,rs,relative_strength,fast,-3.622095196546825,0.23618124918227973,1.8907291784435742,-5.512824374990399,5.512824374990399,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-0.5831311205502671,rs,relative_strength,fast,-0.18869191152873127,-3.0789527394603153,-3.3151339886425952,3.126442077113864,3.126442077113864,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-2.186236206233259,rs,relative_strength,fast,-1.603105085682992,-3.08630254729374,-0.007349807833424649,-1.5957552778495674,1.5957552778495674,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-1.917905546231865,rs,relative_strength,fast,0.26833066000139394,-2.091517980298872,0.9947845669948681,-0.7264539069934741,0.7264539069934741,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-6.659577167854367,rs,relative_strength,fast,-4.741671621622502,-1.7554001858542154,0.3361177944446565,-5.077789416067159,5.077789416067159,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2023-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,6.766258873444873,rs,relative_strength,fast,13.425836041299242,-0.9117410164632022,0.8436591693910133,12.582176871908228,12.582176871908228,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2023-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,5.484451284502045,rs,relative_strength,fast,-1.2818075889428284,-1.9908033076430656,-1.0790622911798633,-0.20274529776296513,0.20274529776296513,weak_or_noise,5.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2024-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-7.062305392280319,rs,relative_strength,fast,-12.546756676782364,-0.8417356719861285,1.149067635656937,-13.695824312439301,13.695824312439301,risk_relief_accelerating,1.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,3.860817513200463,rs,relative_strength,fast,10.923122905480781,0.37823560301955733,1.219971275005686,9.703151630475094,9.703151630475094,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,4.464600041972659,rs,relative_strength,fast,0.6037825287721961,1.346342057296867,0.9681064542773097,-0.3643239255051136,0.3643239255051136,weak_or_noise,4.0,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2024-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-3.834181927654301,rs,relative_strength,fast,-8.29878196962696,1.5982224015696194,0.2518803442727524,-8.550662313899712,8.550662313899712,risk_relief_accelerating,1.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-2.846504430092379,rs,relative_strength,fast,0.987677497561922,0.05535012570021429,-1.5428722758694051,2.530549773431327,2.530549773431327,risk_accelerating,2.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,3.977368085687102,rs,relative_strength,fast,6.823872515779481,1.3567237828476286,1.3013736571474144,5.5224988586320665,5.5224988586320665,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-1.511718191180811,rs,relative_strength,fast,-5.489086276867913,0.48422453824857764,-0.8724992445990509,-4.616587032268862,4.616587032268862,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-3.660269735589571,rs,relative_strength,fast,-2.14855154440876,-0.3940643265102785,-0.8782888647588561,-1.2702626796499041,1.2702626796499041,risk_relief_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-5.244379669168191,rs,relative_strength,fast,-1.5841099335786204,-3.374310503998956,-2.9802461774886773,1.3961362439100569,1.3961362439100569,risk_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2024-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-4.116996747040367,rs,relative_strength,fast,1.1273829221278246,-0.6601506356760672,2.7141598683228887,-1.586776946195064,1.586776946195064,risk_relief_accelerating,3.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-6.032169202140285,rs,relative_strength,fast,-1.9151724550999178,-1.0103345665073808,-0.3501839308313136,-1.5649885242686041,1.5649885242686041,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2024-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-3.195157965978389,rs,relative_strength,fast,2.8370112361618958,2.500651108945935,3.5109856754533157,-0.67397443929142,0.67397443929142,risk_relief_accelerating,4.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,3.18912523634829,rs,relative_strength,fast,6.384283202326679,1.4596273980624888,-1.0410237108834461,7.425306913210125,7.425306913210125,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-0.2187304800749235,rs,relative_strength,fast,-3.4078557164232137,4.100194813805567,2.640567415743078,-6.048423132166292,6.048423132166292,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-2.826793959956698,rs,relative_strength,fast,-2.6080634798817743,4.106556057550095,0.006361243744527734,-2.614424723626302,2.614424723626302,risk_relief_accelerating,1.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,0.659487780621665,rs,relative_strength,fast,3.486281740578363,0.5962273413047177,-3.510328716245377,6.99661045682374,6.99661045682374,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,5.983626913129999,rs,relative_strength,fast,5.324139132508334,3.949054531823063,3.3528271905183455,1.9713119419899883,1.9713119419899883,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,10.0,rs,relative_strength,fast,4.016373086870001,6.020298421218866,2.071243889395803,1.9451291974741975,1.9451291974741975,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,2.789701187334749,rs,relative_strength,fast,-7.2102988126652505,3.542890645463956,-2.4774077757549104,-4.73289103691034,4.73289103691034,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-2.158671200170814,rs,relative_strength,fast,-4.948372387505563,1.9436456785940472,-1.5992449668699087,-3.349127420635654,3.349127420635654,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,6.275395499364322,rs,relative_strength,fast,8.434066699535137,5.781598991711861,3.8379533131178136,4.596113386417324,4.596113386417324,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,9.899023882035758,rs,relative_strength,fast,3.623628382671436,7.229756973383265,1.4481579816714039,2.175470401000032,2.175470401000032,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2025-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-4.29257145430789,rs,relative_strength,fast,-14.191595336343648,5.638234466181584,-1.591522507201681,-12.600072829141967,12.600072829141967,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2025-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,2.386479291313543,rs,relative_strength,fast,6.679050745621433,2.2454084165706023,-3.3928260496109814,10.071876795232415,10.071876795232415,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,9.987743057885352,rs,relative_strength,fast,7.601263766571808,4.931528767455346,2.6861203508847433,4.915143415687065,4.915143415687065,risk_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,10.0,rs,relative_strength,fast,0.01225694211464834,3.0162141008280092,-1.9153146666273364,1.9275716087419847,1.9275716087419847,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-10.0,rs,relative_strength,fast,-20.0,2.9977626642767903,-0.018451436551218947,-19.981548563448783,19.981548563448783,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2026-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,5.692816678443683,rs,relative_strength,fast,15.692816678443684,1.4156916749419093,-1.582070989334881,17.274887667778565,17.274887667778565,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2026-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,8.799838282592324,rs,relative_strength,fast,3.107021604148641,4.606344899819916,3.190653224878007,-0.08363162072936614,0.08363162072936614,moving_with_centroid,5.0,risk_relief,위험 완화 우세,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2026-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_rs,-3.317298373785937,rs,relative_strength,fast,-12.11713665637826,-0.5603346518303173,-5.166679551650233,-6.950457104728027,6.950457104728027,risk_relief_accelerating,1.0,conflict,신호 충돌,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2012-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,,vol,risk_damage,fast,,,,,,weak_or_noise,,insufficient_data,자료 부족,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2012-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,,vol,risk_damage,fast,,,,,,weak_or_noise,,insufficient_data,자료 부족,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2012-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,,vol,risk_damage,fast,,,,,,weak_or_noise,,insufficient_data,자료 부족,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2012-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,,vol,risk_damage,fast,,-4.618982749589963,,,,weak_or_noise,,insufficient_data,자료 부족,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2012-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,8.827007912065007,vol,risk_damage,fast,,-0.5698230350750195,4.049159714514944,,,weak_or_noise,,risk_relief,위험 완화 우세,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2012-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-4.14640964079492,vol,risk_damage,fast,-12.973417552859926,-1.7353118838633044,-1.1654888487882848,-11.807928704071642,11.807928704071642,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2012-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.593620997144371,vol,risk_damage,fast,2.5527886436505485,-0.8482727824921581,0.8870391013711463,1.6657495422794022,1.6657495422794022,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2012-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-0.7507184966725827,vol,risk_damage,fast,0.8429025004717884,-1.9922503363772932,-1.1439775538851351,1.9868800543569236,1.9868800543569236,risk_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2012-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,10.0,vol,risk_damage,fast,10.750718496672583,2.762896092802933,4.755146429180226,5.995572067492357,5.995572067492357,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2012-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.48384550782931,vol,risk_damage,fast,-11.48384550782931,-0.5278222588424037,-3.290718351645337,-8.193127156183973,8.193127156183973,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2013-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.249328801843568,vol,risk_damage,fast,0.23451670598574204,-0.8447216460486267,-0.3168993872062229,0.5514160931919649,0.5514160931919649,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2013-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.422554342079045,vol,risk_damage,fast,-0.17322554023547698,-0.8408499083066129,0.00387173774201377,-0.17709727797749075,0.17709727797749075,moving_with_centroid,5.0,risk_relief,위험 완화 우세,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2013-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.113358453417711,vol,risk_damage,fast,0.30919588866133396,-1.0552862187201304,-0.21443631041351752,0.5236321990748515,0.5236321990748515,risk_accelerating,5.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2013-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-0.7313741757061981,vol,risk_damage,fast,0.3819842777115129,-0.02917813446592197,1.0261080842542085,-0.6441238065426956,0.6441238065426956,risk_relief_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2013-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.170088466008441,vol,risk_damage,fast,-0.43871429030224285,0.9376937372448058,0.9668718717107277,-1.4055861620129706,1.4055861620129706,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2013-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.183610345066499,vol,risk_damage,fast,-0.013521879058058017,-0.6122100569557132,-1.549903794200519,1.536381915142461,1.536381915142461,risk_accelerating,4.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2013-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.304368540899526,vol,risk_damage,fast,-0.12075819583302705,2.394669245299852,3.006879302255565,-3.127637498088592,3.127637498088592,risk_relief_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2013-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.435132753233768,vol,risk_damage,fast,-0.13076421233424207,1.821065209368209,-0.573604035931643,0.44283982359740093,0.44283982359740093,weak_or_noise,4.0,neutral_watch,중립 관찰,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
2013-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.201718871328725,vol,risk_damage,fast,0.23341388190504309,1.410308010566816,-0.41075719880139294,0.644171080706436,0.644171080706436,risk_accelerating,5.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2013-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.370283740368398,vol,risk_damage,fast,-0.16856486903967305,0.5047982867254693,-0.9055097238413466,0.7369448548016736,0.7369448548016736,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2013-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.391929543738998,vol,risk_damage,fast,-0.02164580337059996,1.2626467799927539,0.7578484932672845,-0.7794942966378845,0.7794942966378845,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2013-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-0.9647869492306684,vol,risk_damage,fast,0.4271425945083296,-0.4409091776630579,-1.7035559576558117,2.1306985521641413,2.1306985521641413,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-4.921545208880885,vol,risk_damage,fast,-3.9567582596502167,-1.8978751504084663,-1.4569659727454085,-2.499792286904808,2.499792286904808,risk_relief_accelerating,1.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-3.31690075128452,vol,risk_damage,fast,1.6046444575963652,0.8966230452146651,2.7944981956231314,-1.1898537380267662,1.1898537380267662,risk_relief_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.858155722236392,vol,risk_damage,fast,1.4587450290481279,0.5770297673586314,-0.31959327785603364,1.7783383069041614,1.7783383069041614,risk_accelerating,2.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-2.188070270954694,vol,risk_damage,fast,-0.32991454871830195,-1.2274651204648908,-1.8044948878235223,1.4745803391052204,1.4745803391052204,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.195212593775523,vol,risk_damage,fast,0.9928576771791711,-0.08778366557120716,1.1396814548936836,-0.1468237777145125,0.1468237777145125,moving_with_centroid,5.0,risk_relief,위험 완화 우세,전체 HSI 중심 흐름과 비슷하게 움직인 신호
2014-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-2.645326165996624,vol,risk_damage,fast,-1.450113572221101,-3.4168061175869324,-3.3290224520157254,1.8789088797946245,1.8789088797946245,risk_accelerating,3.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-07,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,5.188938351200786,vol,risk_damage,fast,7.8342645171974095,-3.649037360737882,-0.23223124315094967,8.06649576034836,8.06649576034836,risk_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-08,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,10.0,vol,risk_damage,fast,4.811061648799214,-0.46293802437119586,3.186099336366686,1.6249623124325279,1.6249623124325279,risk_accelerating,4.0,neutral_watch,중립 관찰,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-09,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,10.0,vol,risk_damage,fast,0.0,-3.486135052929727,-3.023197028558531,3.023197028558531,3.023197028558531,risk_accelerating,2.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2014-10,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.636736718091552,vol,risk_damage,fast,-11.636736718091552,-2.0472424414251433,1.4388926115045835,-13.075629329596135,13.075629329596135,risk_relief_accelerating,1.0,accident_zone,강한 위험 구간,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-11,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.243599800843338,vol,risk_damage,fast,0.393136917248214,2.320426541805978,4.3676689832311215,-3.9745320659829075,3.9745320659829075,risk_relief_accelerating,1.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2014-12,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.522044719109963,vol,risk_damage,fast,-0.2784449182666251,4.0177975080480195,1.6973709662420413,-1.9758158845086664,1.9758158845086664,risk_relief_accelerating,4.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-01,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-0.6268573497697449,vol,risk_damage,fast,0.8951873693402181,3.5401768350542886,-0.4776206729937309,1.372808042333949,1.372808042333949,risk_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-02,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.254969321949444,vol,risk_damage,fast,-0.628111972179699,3.673955602501394,0.13377876744710537,-0.7618907396268044,0.7618907396268044,risk_relief_accelerating,4.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-03,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.512236221667997,vol,risk_damage,fast,-0.257266899718553,0.13844141576168276,-3.5355141867397113,3.2782472870211583,3.2782472870211583,risk_accelerating,3.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-04,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-2.071934655208642,vol,risk_damage,fast,-0.5596984335406452,5.722284957379546,5.5838435416178624,-6.143541975158508,6.143541975158508,risk_relief_accelerating,2.0,risk_relief,위험 완화 우세,중심 흐름보다 위험 완화 방향으로 빠르게 움직인 신호
2015-05,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.642676004053672,vol,risk_damage,fast,0.4292586511549701,2.335237041024974,-3.3870479163545717,3.8163065675095416,3.8163065675095416,risk_accelerating,2.0,risk_warning,위험 악화 우세,중심 흐름보다 위험 악화 방향으로 빠르게 움직인 신호
2015-06,153130,KODEX 단기채권PLUS,현금성 방어자산,score_vol,-1.627360586057263,vol,risk_damage,fast,0.015315417996409009,2.6145660619572104,0.27932902093223655,-0.26401360293582754,0.26401360293582754,weak_or_noise,3.0,neutral_watch,중립 관찰,상대속도는 있으나 강한 방향 신호로 해석하기는 어려움
